Tc_in,Tc_out,mflow_consumer,Th_in,Th_out,mflow_hex,Q_d
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7345727986925741
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7367208547679337
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7388671980667203
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7410116987056988
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7431542270609816
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7452946537771897
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7474328497765915
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.749568686268215
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7517020347569371
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7538327670525453
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7559607552787746
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7580858718823158
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7602079896417971
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7623269816767366
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7644427214564655
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7665550828090226
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7686639399300164
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7707691673914581
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7728706401505612
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7749682335585094
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7770618233691913
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7791512857479008
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7812364972800041
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7833173349795699
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7853936762979659
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7874653991324172
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7895323818345288
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7915945032187695
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7936516425709184
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7957036796564716
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7977504947290103
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.7997919685385274
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8018279823397151
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8038584179002086
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8058831575087906
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8079020839835505
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8099150806800021
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8119220314991568
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8139228208955519
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8159173338852348
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8179054560537004
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8198870735637831
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8218620731635016
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.823830342193856
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8257917685965772
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.827746240921828
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8296936483358541
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8316338806285859
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8335668282211904
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8354923821735712
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8374104341918184
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8393208766356047
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8412236025255309
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8431185055504169
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8450054800745399
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8468844211448178
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8487552244979385
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8506177865674333
40.0,40.0,0.0,64.99527683682633,64.99527683682633,4.326,0.8524720044906955
